MW4 21/05/2023 00:00:00 0.1692700
MW4 23/05/2023 00:00:00 0.1529800
MW4 25/05/2023 00:00:00 0.1710400
MW4 27/05/2023 00:00:00 0.1818800
MW4 29/05/2023 00:00:00 0.1842200
MW4 31/05/2023 00:00:00 0.1808100
MW4 02/06/2023 00:00:00 0.1969200
MW4 04/06/2023 00:00:00 0.1981900
MW4 06/06/2023 00:00:00 0.2107200
MW4 08/06/2023 00:00:00 0.2126300
MW4 10/06/2023 00:00:00 0.2161400
MW4 12/06/2023 00:00:00 0.2034000
MW4 14/06/2023 00:00:00 0.2330500
MW4 16/06/2023 00:00:00 0.2313600
MW4 18/06/2023 00:00:00 0.2181900
MW4 20/06/2023 00:00:00 0.2449700
MW4 22/06/2023 00:00:00 0.2546600
MW4 24/06/2023 00:00:00 0.2569200
MW4 26/06/2023 00:00:00 0.2399300
MW4 28/06/2023 00:00:00 0.2632700
MW4 30/06/2023 00:00:00 0.2670800
MW4 02/07/2023 00:00:00 0.2796400
MW4 04/07/2023 00:00:00 0.2659700
MW4 06/07/2023 00:00:00 0.2979200
MW4 08/07/2023 00:00:00 0.3065400
MW4 10/07/2023 00:00:00 0.3130500
MW4 12/07/2023 00:00:00 0.3128700
MW4 14/07/2023 00:00:00 0.3184200
MW4 16/07/2023 00:00:00 0.3355600
MW4 18/07/2023 00:00:00 0.3361400
MW4 20/07/2023 00:00:00 0.3335600
MW5 03/01/2023 00:00:00 0.0030101
MW5 05/01/2023 00:00:00 0.0069920
MW5 07/01/2023 00:00:00 0.0122320
MW5 09/01/2023 00:00:00 0.0055887
MW5 11/01/2023 00:00:00 -0.0051731
MW5 13/01/2023 00:00:00 0.0015276
MW5 15/01/2023 00:00:00 0.0156340
MW5 17/01/2023 00:00:00 0.0280470
MW5 19/01/2023 00:00:00 0.0522200
MW5 21/01/2023 00:00:00 0.0465020
MW5 23/01/2023 00:00:00 0.0872230
MW5 25/01/2023 00:00:00 0.1174500
MW5 27/01/2023 00:00:00 0.1785300
MW5 29/01/2023 00:00:00 0.2174400
MW5 31/01/2023 00:00:00 0.2571100
MW5 02/02/2023 00:00:00 0.3065400
MW5 04/02/2023 00:00:00 0.3371700
MW5 06/02/2023 00:00:00 0.3912400
MW5 08/02/2023 00:00:00 0.4281400
MW5 10/02/2023 00:00:00 0.4676600
MW5 12/02/2023 00:00:00 0.5016000
MW5 14/02/2023 00:00:00 0.5451200
MW5 16/02/2023 00:00:00 0.5766100
MW5 18/02/2023 00:00:00 0.5800500
MW5 20/02/2023 00:00:00 0.6154000
MW5 22/02/2023 00:00:00 0.6457500
MW5 24/02/2023 00:00:00 0.6731200
MW5 26/02/2023 00:00:00 0.6720500
