obsnme,obsval,weight,obgnme
mw6_2172,0.98999,0.0,pconc
mw6_2173,0.99015,0.0,pconc
mw6_2174,0.9903,0.0,pconc
mw6_2175,0.99045,0.0,pconc
mw6_2176,0.9906,0.0,pconc
mw6_2177,0.99074,0.0,pconc
mw6_2178,0.99089,0.0,pconc
mw6_2179,0.99102,0.0,pconc
mw6_2180,0.99116,0.0,pconc
mw6_2181,0.9913,0.0,pconc
mw6_2182,0.99143,0.0,pconc
mw6_2183,0.99156,0.0,pconc
mw6_2184,0.99169,0.0,pconc
mw6_2185,0.99181,0.0,pconc
mw6_2186,0.99194,0.0,pconc
mw6_2187,0.99206,0.0,pconc
mw6_2188,0.99218,0.0,pconc
mw6_2189,0.99229,0.0,pconc
mw6_2190,0.99241,0.0,pconc
mw6_2191,0.99252,0.0,pconc
mw6_2192,0.99263,0.0,pconc
mw6_2193,0.99274,0.0,pconc
mw6_2194,0.99285,0.0,pconc
mw6_2195,0.99295,0.0,pconc
mw6_2196,0.99306,0.0,pconc
mw6_2197,0.99316,0.0,pconc
mw6_2198,0.99326,0.0,pconc
mw6_2199,0.99336,0.0,pconc
mw6_2200,0.99346,0.0,pconc
mw7_2201,0.97378,0.0,pconc
mw7_2202,0.97531,0.0,pconc
mw7_2203,0.97641,0.0,pconc
mw7_2204,0.97734,0.0,pconc
mw7_2205,0.97819,0.0,pconc
mw7_2206,0.97898,0.0,pconc
mw7_2207,0.97973,0.0,pconc
mw7_2208,0.98044,0.0,pconc
mw7_2209,0.98113,0.0,pconc
mw7_2210,0.98178,0.0,pconc
mw7_2211,0.98241,0.0,pconc
mw7_2212,0.98302,0.0,pconc
mw7_2213,0.9836,0.0,pconc
mw7_2214,0.98416,0.0,pconc
mw7_2215,0.9847,0.0,pconc
mw7_2216,0.98522,0.0,pconc
mw7_2217,0.98572,0.0,pconc
mw7_2218,0.9862,0.0,pconc
mw7_2219,0.98666,0.0,pconc
mw7_2220,0.9871,0.0,pconc
mw7_2221,0.98753,0.0,pconc
mw7_2222,0.98794,0.0,pconc
mw7_2223,0.98834,0.0,pconc
mw7_2224,0.98872,0.0,pconc
mw7_2225,0.98909,0.0,pconc
mw7_2226,0.98944,0.0,pconc
mw7_2227,0.98978,0.0,pconc
mw7_2228,0.99011,0.0,pconc
mw7_2229,0.99042,0.0,pconc
mw7_2230,0.99072,0.0,pconc
mw7_2231,0.99102,0.0,pconc
mw7_2232,0.9913,0.0,pconc
mw7_2233,0.99157,0.0,pconc
mw7_2234,0.99183,0.0,pconc
mw7_2235,0.99208,0.0,pconc
mw7_2236,0.99232,0.0,pconc
mw7_2237,0.99255,0.0,pconc
mw7_2238,0.99277,0.0,pconc
mw7_2239,0.99299,0.0,pconc
mw7_2240,0.9932,0.0,pconc
mw7_2241,0.9934,0.0,pconc
mw7_2242,0.99359,0.0,pconc
mw7_2243,0.99377,0.0,pconc
mw7_2244,0.99395,0.0,pconc
mw7_2245,0.99412,0.0,pconc
mw7_2246,0.99429,0.0,pconc
mw7_2247,0.99445,0.0,pconc
mw7_2248,0.99461,0.0,pconc
mw7_2249,0.99475,0.0,pconc
mw7_2250,0.9949,0.0,pconc
mw7_2251,0.99504,0.0,pconc
mw7_2252,0.99517,0.0,pconc
mw7_2253,0.9953,0.0,pconc
mw7_2254,0.99543,0.0,pconc
mw7_2255,0.99555,0.0,pconc
mw7_2256,0.99566,0.0,pconc
mw7_2257,0.99578,0.0,pconc
mw7_2258,0.99588,0.0,pconc
mw7_2259,0.99599,0.0,pconc
mw7_2260,0.99609,0.0,pconc
mw7_2261,0.99619,0.0,pconc
mw7_2262,0.99629,0.0,pconc
mw7_2263,0.99638,0.0,pconc
mw7_2264,0.99647,0.0,pconc
mw7_2265,0.99656,0.0,pconc
mw7_2266,0.99664,0.0,pconc
mw7_2267,0.99672,0.0,pconc
mw7_2268,0.9968,0.0,pconc
mw7_2269,0.99688,0.0,pconc
mw7_2270,0.99695,0.0,pconc
mw7_2271,0.99703,0.0,pconc
mw7_2272,0.9971,0.0,pconc
mw7_2273,0.99717,0.0,pconc
mw7_2274,0.99723,0.0,pconc
mw7_2275,0.9973,0.0,pconc
mw7_2276,0.99736,0.0,pconc
mw7_2277,0.99742,0.0,pconc
mw7_2278,0.99748,0.0,pconc
mw7_2279,0.99754,0.0,pconc
mw7_2280,0.99759,0.0,pconc
mw7_2281,0.99765,0.0,pconc
mw7_2282,0.9977,0.0,pconc
mw7_2283,0.99775,0.0,pconc
mw7_2284,0.9978,0.0,pconc
mw7_2285,0.99785,0.0,pconc
mw7_2286,0.9979,0.0,pconc
mw7_2287,0.99794,0.0,pconc
mw7_2288,0.99799,0.0,pconc
mw7_2289,0.99803,0.0,pconc
mw7_2290,0.99808,0.0,pconc
mw7_2291,0.99812,0.0,pconc
mw7_2292,0.99816,0.0,pconc
mw7_2293,0.9982,0.0,pconc
mw7_2294,0.99824,0.0,pconc
mw7_2295,0.99827,0.0,pconc
mw7_2296,0.99831,0.0,pconc
mw7_2297,0.99835,0.0,pconc
mw7_2298,0.99838,0.0,pconc
mw7_2299,0.99842,0.0,pconc
mw7_2300,0.99845,0.0,pconc
mw7_2301,0.99848,0.0,pconc
mw7_2302,0.99851,0.0,pconc
mw7_2303,0.99855,0.0,pconc
mw7_2304,0.99858,0.0,pconc
mw7_2305,0.99861,0.0,pconc
mw7_2306,0.99864,0.0,pconc
mw7_2307,0.99866,0.0,pconc
mw7_2308,0.99869,0.0,pconc
mw7_2309,0.99872,0.0,pconc
mw7_2310,0.99874,0.0,pconc
mw7_2311,0.99877,0.0,pconc
mw7_2312,0.9988,0.0,pconc
mw7_2313,0.99882,0.0,pconc
mw7_2314,0.99884,0.0,pconc
mw7_2315,0.99887,0.0,pconc
mw7_2316,0.99889,0.0,pconc
mw7_2317,0.99891,0.0,pconc
mw7_2318,0.99894,0.0,pconc
mw7_2319,0.99896,0.0,pconc
mw7_2320,0.99898,0.0,pconc
mw7_2321,0.999,0.0,pconc
mw7_2322,0.99902,0.0,pconc
mw7_2323,0.99904,0.0,pconc
mw7_2324,0.99906,0.0,pconc
mw7_2325,0.99908,0.0,pconc
mw7_2326,0.9991,0.0,pconc
mw7_2327,0.99912,0.0,pconc
mw7_2328,0.99913,0.0,pconc
mw7_2329,0.99915,0.0,pconc
mw7_2330,0.99917,0.0,pconc
mw7_2331,0.99919,0.0,pconc
mw7_2332,0.9992,0.0,pconc
mw7_2333,0.99922,0.0,pconc
mw7_2334,0.99923,0.0,pconc
mw7_2335,0.99925,0.0,pconc
mw7_2336,0.99927,0.0,pconc
mw7_2337,0.99928,0.0,pconc
mw7_2338,0.99929,0.0,pconc
mw7_2339,0.99931,0.0,pconc
mw7_2340,0.99932,0.0,pconc
mw7_2341,0.99934,0.0,pconc
mw7_2342,0.99935,0.0,pconc
mw7_2343,0.99936,0.0,pconc
mw7_2344,0.99938,0.0,pconc
mw7_2345,0.99939,0.0,pconc
mw7_2346,0.9994,0.0,pconc
mw7_2347,0.99941,0.0,pconc
mw7_2348,0.99943,0.0,pconc
mw7_2349,0.99944,0.0,pconc
mw7_2350,0.99945,0.0,pconc
mw7_2351,0.99946,0.0,pconc
mw7_2352,0.99947,0.0,pconc
mw7_2353,0.99948,0.0,pconc
mw7_2354,0.99949,0.0,pconc
mw7_2355,0.9995,0.0,pconc
mw7_2356,0.99952,0.0,pconc
mw7_2357,0.99953,0.0,pconc
mw7_2358,0.99954,0.0,pconc
mw7_2359,0.99955,0.0,pconc
mw7_2360,0.99955,0.0,pconc
mw7_2361,0.99956,0.0,pconc
mw7_2362,0.99957,0.0,pconc
mw7_2363,0.99958,0.0,pconc
mw7_2364,0.99959,0.0,pconc
mw7_2365,0.9996,0.0,pconc
mw7_2366,0.99961,0.0,pconc
mw7_2367,0.99962,0.0,pconc
mw7_2368,0.99963,0.0,pconc
mw7_2369,0.99963,0.0,pconc
mw7_2370,0.99964,0.0,pconc
mw7_2371,0.99965,0.0,pconc
mw7_2372,0.99966,0.0,pconc
mw7_2373,0.99967,0.0,pconc
mw7_2374,0.99967,0.0,pconc
mw7_2375,0.99968,0.0,pconc
mw7_2376,0.99969,0.0,pconc
mw7_2377,0.9997,0.0,pconc
mw7_2378,0.9997,0.0,pconc
mw7_2379,0.99971,0.0,pconc
mw7_2380,0.99972,0.0,pconc
mw7_2381,0.99972,0.0,pconc
mw7_2382,0.99973,0.0,pconc
mw7_2383,0.99974,0.0,pconc
mw7_2384,0.99974,0.0,pconc
mw7_2385,0.99975,0.0,pconc
mw7_2386,0.99975,0.0,pconc
mw7_2387,0.99976,0.0,pconc
mw7_2388,0.99977,0.0,pconc
mw7_2389,0.99977,0.0,pconc
mw7_2390,0.99978,0.0,pconc
mw7_2391,0.99978,0.0,pconc
mw7_2392,0.99979,0.0,pconc
mw7_2393,0.99979,0.0,pconc
mw7_2394,0.9998,0.0,pconc
mw7_2395,0.9998,0.0,pconc
mw7_2396,0.99981,0.0,pconc
mw7_2397,0.99981,0.0,pconc
mw7_2398,0.99982,0.0,pconc
mw7_2399,0.99982,0.0,pconc
mw7_2400,0.99983,0.0,pconc
mw8_2401,0.0,0.0,pconc
mw8_2402,0.0,0.0,pconc
mw8_2403,0.0,0.0,pconc
mw8_2404,0.0,0.0,pconc
mw8_2405,0.0,0.0,pconc
mw8_2406,0.0,0.0,pconc
mw8_2407,0.0,0.0,pconc
mw8_2408,0.0,0.0,pconc
mw8_2409,0.0,0.0,pconc
mw8_2410,0.0,0.0,pconc
mw8_2411,0.0,0.0,pconc
mw8_2412,0.0,0.0,pconc
mw8_2413,0.0,0.0,pconc
mw8_2414,0.0,0.0,pconc
mw8_2415,0.0,0.0,pconc
mw8_2416,0.0,0.0,pconc
mw8_2417,0.0,0.0,pconc
mw8_2418,0.0,0.0,pconc
mw8_2419,0.0,0.0,pconc
mw8_2420,0.0,0.0,pconc
mw8_2421,0.0,0.0,pconc
mw8_2422,0.0,0.0,pconc
mw8_2423,0.0,0.0,pconc
mw8_2424,1e-07,0.0,pconc
mw8_2425,1e-07,0.0,pconc
mw8_2426,2e-07,0.0,pconc
mw8_2427,4e-07,0.0,pconc
mw8_2428,7e-07,0.0,pconc
mw8_2429,1.1e-06,0.0,pconc
mw8_2430,1.8e-06,0.0,pconc
mw8_2431,2.9e-06,0.0,pconc
mw8_2432,4.4e-06,0.0,pconc
mw8_2433,6.8e-06,0.0,pconc
mw8_2434,1.02e-05,0.0,pconc
mw8_2435,1.51e-05,0.0,pconc
mw8_2436,2.2e-05,0.0,pconc
mw8_2437,3.17e-05,0.0,pconc
mw8_2438,4.5e-05,0.0,pconc
mw8_2439,6.31e-05,0.0,pconc
mw8_2440,8.75e-05,0.0,pconc
mw8_2441,0.0001199,0.0,pconc
mw8_2442,0.0001623,0.0,pconc
mw8_2443,0.0002174,0.0,pconc
mw8_2444,0.0002879,0.0,pconc
mw8_2445,0.0003774,0.0,pconc
mw8_2446,0.0004896,0.0,pconc
mw8_2447,0.000629,0.0,pconc
mw8_2448,0.0008005,0.0,pconc
mw8_2449,0.0010096,0.0,pconc
mw8_2450,0.001262,0.0,pconc
mw8_2451,0.0015642,0.0,pconc
mw8_2452,0.0019232,0.0,pconc
mw8_2453,0.0023463,0.0,pconc
mw8_2454,0.0028407,0.0,pconc
mw8_2455,0.0034143,0.0,pconc
mw8_2456,0.0040748,0.0,pconc
mw8_2457,0.0048302,0.0,pconc
mw8_2458,0.0056884,0.0,pconc
mw8_2459,0.0066573,0.0,pconc
mw8_2460,0.0077444,0.0,pconc
mw8_2461,0.0089571,0.0,pconc
mw8_2462,0.010302,0.0,pconc
mw8_2463,0.011786,0.0,pconc
mw8_2464,0.013415,0.0,pconc
mw8_2465,0.015193,0.0,pconc
mw8_2466,0.017122,0.0,pconc
mw8_2467,0.019206,0.0,pconc
mw8_2468,0.021449,0.0,pconc
mw8_2469,0.023851,0.0,pconc
mw8_2470,0.026416,0.0,pconc
mw8_2471,0.029144,0.0,pconc
mw8_2472,0.032036,0.0,pconc
mw8_2473,0.035092,0.0,pconc
mw8_2474,0.038312,0.0,pconc
mw8_2475,0.041693,0.0,pconc
mw8_2476,0.045234,0.0,pconc
mw8_2477,0.048932,0.0,pconc
mw8_2478,0.052785,0.0,pconc
mw8_2479,0.056787,0.0,pconc
mw8_2480,0.060934,0.0,pconc
mw8_2481,0.06522,0.0,pconc
mw8_2482,0.069641,0.0,pconc
mw8_2483,0.07419,0.0,pconc
mw8_2484,0.078862,0.0,pconc
mw8_2485,0.083651,0.0,pconc
mw8_2486,0.08855,0.0,pconc
mw8_2487,0.093553,0.0,pconc
mw8_2488,0.098653,0.0,pconc
mw8_2489,0.10384,0.0,pconc
mw8_2490,0.10912,0.0,pconc
mw8_2491,0.11447,0.0,pconc
mw8_2492,0.1199,0.0,pconc
mw8_2493,0.12539,0.0,pconc
mw8_2494,0.13094,0.0,pconc
mw8_2495,0.13655,0.0,pconc
mw8_2496,0.1422,0.0,pconc
mw8_2497,0.14789,0.0,pconc
mw8_2498,0.15362,0.0,pconc
mw8_2499,0.15938,0.0,pconc
mw8_2500,0.16516,0.0,pconc
mw8_2501,0.17097,0.0,pconc
mw8_2502,0.17679,0.0,pconc
mw8_2503,0.18263,0.0,pconc
mw8_2504,0.18848,0.0,pconc
mw8_2505,0.19433,0.0,pconc
mw8_2506,0.20017,0.0,pconc
mw8_2507,0.20598,0.0,pconc
mw8_2508,0.21177,0.0,pconc
mw8_2509,0.21754,0.0,pconc
mw8_2510,0.22328,0.0,pconc
mw8_2511,0.22899,0.0,pconc
mw8_2512,0.23467,0.0,pconc
mw8_2513,0.24033,0.0,pconc
mw8_2514,0.24596,0.0,pconc
mw8_2515,0.25156,0.0,pconc
mw8_2516,0.25712,0.0,pconc
mw8_2517,0.26265,0.0,pconc
mw8_2518,0.26814,0.0,pconc
mw8_2519,0.2736,0.0,pconc
mw8_2520,0.27901,0.0,pconc
mw8_2521,0.28438,0.0,pconc
mw8_2522,0.28971,0.0,pconc
mw8_2523,0.295,0.0,pconc
mw8_2524,0.30024,0.0,pconc
mw8_2525,0.30543,0.0,pconc
mw8_2526,0.31058,0.0,pconc
mw8_2527,0.31568,0.0,pconc
mw8_2528,0.32073,0.0,pconc
mw8_2529,0.32573,0.0,pconc
mw8_2530,0.33068,0.0,pconc
mw8_2531,0.33558,0.0,pconc
mw8_2532,0.34044,0.0,pconc
mw8_2533,0.34524,0.0,pconc
mw8_2534,0.34999,0.0,pconc
mw8_2535,0.3547,0.0,pconc
mw8_2536,0.35935,0.0,pconc
mw8_2537,0.36395,0.0,pconc
mw8_2538,0.36851,0.0,pconc
mw8_2539,0.37301,0.0,pconc
mw8_2540,0.37746,0.0,pconc
mw8_2541,0.38186,0.0,pconc
mw8_2542,0.38622,0.0,pconc
mw8_2543,0.39053,0.0,pconc
mw8_2544,0.39479,0.0,pconc
mw8_2545,0.399,0.0,pconc
mw8_2546,0.40317,0.0,pconc
mw8_2547,0.40729,0.0,pconc
mw8_2548,0.41137,0.0,pconc
mw8_2549,0.41539,0.0,pconc
mw8_2550,0.41937,0.0,pconc
mw8_2551,0.42329,0.0,pconc
mw8_2552,0.42717,0.0,pconc
mw8_2553,0.431,0.0,pconc
mw8_2554,0.43479,0.0,pconc
mw8_2555,0.43853,0.0,pconc
mw8_2556,0.44222,0.0,pconc
mw8_2557,0.44586,0.0,pconc
mw8_2558,0.44946,0.0,pconc
mw8_2559,0.45302,0.0,pconc
mw8_2560,0.45653,0.0,pconc
mw8_2561,0.46001,0.0,pconc
mw8_2562,0.46344,0.0,pconc
mw8_2563,0.46682,0.0,pconc
mw8_2564,0.47017,0.0,pconc
mw8_2565,0.47348,0.0,pconc
mw8_2566,0.47675,0.0,pconc
mw8_2567,0.47998,0.0,pconc
mw8_2568,0.48317,0.0,pconc
mw8_2569,0.48633,0.0,pconc
mw8_2570,0.48944,0.0,pconc
mw8_2571,0.49253,0.0,pconc
mw8_2572,0.49557,0.0,pconc
mw8_2573,0.49858,0.0,pconc
mw8_2574,0.50155,0.0,pconc
mw8_2575,0.50449,0.0,pconc
mw8_2576,0.5074,0.0,pconc
mw8_2577,0.51027,0.0,pconc
mw8_2578,0.51311,0.0,pconc
mw8_2579,0.51591,0.0,pconc
mw8_2580,0.51869,0.0,pconc
mw8_2581,0.52143,0.0,pconc
mw8_2582,0.52413,0.0,pconc
mw8_2583,0.52681,0.0,pconc
mw8_2584,0.52946,0.0,pconc
mw8_2585,0.53207,0.0,pconc
mw8_2586,0.53466,0.0,pconc
mw8_2587,0.53722,0.0,pconc
mw8_2588,0.53975,0.0,pconc
mw8_2589,0.54225,0.0,pconc
mw8_2590,0.54472,0.0,pconc
mw8_2591,0.54716,0.0,pconc
mw8_2592,0.54958,0.0,pconc
mw8_2593,0.55197,0.0,pconc
mw8_2594,0.55433,0.0,pconc
mw8_2595,0.55666,0.0,pconc
mw8_2596,0.55897,0.0,pconc
mw8_2597,0.56125,0.0,pconc
mw8_2598,0.56351,0.0,pconc
mw8_2599,0.56574,0.0,pconc
mw8_2600,0.56795,0.0,pconc
mw9_2601,0.0,0.0,pconc
mw9_2602,0.0,0.0,pconc
mw9_2603,0.0,0.0,pconc
mw9_2604,0.0,0.0,pconc
mw9_2605,0.0,0.0,pconc
mw9_2606,0.0,0.0,pconc
mw9_2607,0.0,0.0,pconc
mw9_2608,0.0,0.0,pconc
mw9_2609,0.0,0.0,pconc
mw9_2610,0.0,0.0,pconc
mw9_2611,0.0,0.0,pconc
mw9_2612,1e-07,0.0,pconc
mw9_2613,2e-07,0.0,pconc
mw9_2614,4e-07,0.0,pconc
mw9_2615,8e-07,0.0,pconc
mw9_2616,1.6e-06,0.0,pconc
mw9_2617,3.2e-06,0.0,pconc
mw9_2618,6.1e-06,0.0,pconc
mw9_2619,1.11e-05,0.0,pconc
mw9_2620,1.96e-05,0.0,pconc
mw9_2621,3.34e-05,0.0,pconc
mw9_2622,5.49e-05,0.0,pconc
mw9_2623,8.78e-05,0.0,pconc
mw9_2624,0.0001363,0.0,pconc
mw9_2625,0.0002063,0.0,pconc
mw9_2626,0.0003048,0.0,pconc
mw9_2627,0.0004402,0.0,pconc
mw9_2628,0.0006224,0.0,pconc
mw9_2629,0.0008629,0.0,pconc
mw9_2630,0.0011742,0.0,pconc
mw9_2631,0.0015703,0.0,pconc
mw9_2632,0.0020663,0.0,pconc
mw9_2633,0.0026783,0.0,pconc
mw9_2634,0.0034231,0.0,pconc
mw9_2635,0.0043181,0.0,pconc
mw9_2636,0.0053802,0.0,pconc
mw9_2637,0.0066284,0.0,pconc
mw9_2638,0.0080777,0.0,pconc
mw9_2639,0.009744,0.0,pconc
mw9_2640,0.011645,0.0,pconc
mw9_2641,0.013793,0.0,pconc
mw9_2642,0.016203,0.0,pconc
mw9_2643,0.01889,0.0,pconc
mw9_2644,0.021864,0.0,pconc
mw9_2645,0.025136,0.0,pconc
mw9_2646,0.028717,0.0,pconc
mw9_2647,0.032616,0.0,pconc
mw9_2648,0.036841,0.0,pconc
mw9_2649,0.041397,0.0,pconc
mw9_2650,0.046291,0.0,pconc
mw9_2651,0.051524,0.0,pconc
mw9_2652,0.0571,0.0,pconc
mw9_2653,0.063018,0.0,pconc
mw9_2654,0.069277,0.0,pconc
mw9_2655,0.075871,0.0,pconc
mw9_2656,0.082796,0.0,pconc
mw9_2657,0.090044,0.0,pconc
mw9_2658,0.097605,0.0,pconc
mw9_2659,0.10547,0.0,pconc
mw9_2660,0.11362,0.0,pconc
mw9_2661,0.12205,0.0,pconc
mw9_2662,0.13074,0.0,pconc
mw9_2663,0.13968,0.0,pconc
mw9_2664,0.14884,0.0,pconc
mw9_2665,0.15821,0.0,pconc
mw9_2666,0.16776,0.0,pconc
mw9_2667,0.17746,0.0,pconc
mw9_2668,0.18731,0.0,pconc
mw9_2669,0.19726,0.0,pconc
mw9_2670,0.20732,0.0,pconc
mw9_2671,0.21746,0.0,pconc
mw9_2672,0.22765,0.0,pconc
mw9_2673,0.2379,0.0,pconc
mw9_2674,0.24817,0.0,pconc
mw9_2675,0.25846,0.0,pconc
mw9_2676,0.26874,0.0,pconc
mw9_2677,0.27901,0.0,pconc
mw9_2678,0.28923,0.0,pconc
mw9_2679,0.29941,0.0,pconc
mw9_2680,0.30952,0.0,pconc
mw9_2681,0.31955,0.0,pconc
mw9_2682,0.3295,0.0,pconc
mw9_2683,0.33934,0.0,pconc
mw9_2684,0.34907,0.0,pconc
mw9_2685,0.35869,0.0,pconc
mw9_2686,0.36818,0.0,pconc
mw9_2687,0.37754,0.0,pconc
mw9_2688,0.38676,0.0,pconc
mw9_2689,0.39585,0.0,pconc
mw9_2690,0.40479,0.0,pconc
mw9_2691,0.41358,0.0,pconc
mw9_2692,0.42222,0.0,pconc
mw9_2693,0.43071,0.0,pconc
mw9_2694,0.43905,0.0,pconc
mw9_2695,0.44723,0.0,pconc
mw9_2696,0.45526,0.0,pconc
mw9_2697,0.46314,0.0,pconc
mw9_2698,0.47087,0.0,pconc
mw9_2699,0.47844,0.0,pconc
mw9_2700,0.48587,0.0,pconc
mw9_2701,0.49315,0.0,pconc
mw9_2702,0.50028,0.0,pconc
mw9_2703,0.50727,0.0,pconc
mw9_2704,0.51411,0.0,pconc
mw9_2705,0.52081,0.0,pconc
mw9_2706,0.52737,0.0,pconc
mw9_2707,0.53378,0.0,pconc
mw9_2708,0.54005,0.0,pconc
mw9_2709,0.54619,0.0,pconc
mw9_2710,0.5522,0.0,pconc
mw9_2711,0.55804,0.0,pconc
mw9_2712,0.56371,0.0,pconc
mw9_2713,0.56923,0.0,pconc
mw9_2714,0.57462,0.0,pconc
mw9_2715,0.5799,0.0,pconc
mw9_2716,0.58506,0.0,pconc
mw9_2717,0.59013,0.0,pconc
mw9_2718,0.59509,0.0,pconc
mw9_2719,0.59996,0.0,pconc
mw9_2720,0.60474,0.0,pconc
mw9_2721,0.60942,0.0,pconc
mw9_2722,0.61401,0.0,pconc
mw9_2723,0.61851,0.0,pconc
mw9_2724,0.62292,0.0,pconc
mw9_2725,0.62725,0.0,pconc
mw9_2726,0.63149,0.0,pconc
mw9_2727,0.63564,0.0,pconc
mw9_2728,0.63972,0.0,pconc
mw9_2729,0.64372,0.0,pconc
mw9_2730,0.64764,0.0,pconc
mw9_2731,0.65148,0.0,pconc
mw9_2732,0.65525,0.0,pconc
mw9_2733,0.65894,0.0,pconc
mw9_2734,0.66257,0.0,pconc
mw9_2735,0.66612,0.0,pconc
mw9_2736,0.66961,0.0,pconc
mw9_2737,0.67303,0.0,pconc
mw9_2738,0.67638,0.0,pconc
mw9_2739,0.67967,0.0,pconc
mw9_2740,0.68291,0.0,pconc
mw9_2741,0.68608,0.0,pconc
mw9_2742,0.68919,0.0,pconc
mw9_2743,0.69225,0.0,pconc
mw9_2744,0.69524,0.0,pconc
mw9_2745,0.69819,0.0,pconc
mw9_2746,0.70108,0.0,pconc
mw9_2747,0.70392,0.0,pconc
mw9_2748,0.7067,0.0,pconc
mw9_2749,0.70944,0.0,pconc
mw9_2750,0.71213,0.0,pconc
mw9_2751,0.71477,0.0,pconc
mw9_2752,0.71736,0.0,pconc
mw9_2753,0.7199,0.0,pconc
mw9_2754,0.7224,0.0,pconc
mw9_2755,0.72484,0.0,pconc
mw9_2756,0.72724,0.0,pconc
mw9_2757,0.72946,0.0,pconc
mw9_2758,0.73156,0.0,pconc
mw9_2759,0.73359,0.0,pconc
mw9_2760,0.73558,0.0,pconc
mw9_2761,0.73757,0.0,pconc
mw9_2762,0.73956,0.0,pconc
mw9_2763,0.74155,0.0,pconc
mw9_2764,0.74355,0.0,pconc
mw9_2765,0.74556,0.0,pconc
mw9_2766,0.74757,0.0,pconc
mw9_2767,0.74958,0.0,pconc
mw9_2768,0.75158,0.0,pconc
mw9_2769,0.75357,0.0,pconc
mw9_2770,0.75555,0.0,pconc
mw9_2771,0.7575,0.0,pconc
mw9_2772,0.75944,0.0,pconc
mw9_2773,0.76135,0.0,pconc
mw9_2774,0.76324,0.0,pconc
mw9_2775,0.76511,0.0,pconc
mw9_2776,0.76694,0.0,pconc
mw9_2777,0.76875,0.0,pconc
mw9_2778,0.77053,0.0,pconc
mw9_2779,0.77228,0.0,pconc
mw9_2780,0.774,0.0,pconc
mw9_2781,0.7757,0.0,pconc
mw9_2782,0.77736,0.0,pconc
mw9_2783,0.779,0.0,pconc
mw9_2784,0.78062,0.0,pconc
mw9_2785,0.78221,0.0,pconc
mw9_2786,0.78377,0.0,pconc
mw9_2787,0.78531,0.0,pconc
mw9_2788,0.78683,0.0,pconc
mw9_2789,0.78832,0.0,pconc
mw9_2790,0.7898,0.0,pconc
mw9_2791,0.79125,0.0,pconc
mw9_2792,0.79268,0.0,pconc
mw9_2793,0.79409,0.0,pconc
mw9_2794,0.79548,0.0,pconc
mw9_2795,0.79685,0.0,pconc
mw9_2796,0.7982,0.0,pconc
mw9_2797,0.79954,0.0,pconc
mw9_2798,0.80085,0.0,pconc
mw9_2799,0.80215,0.0,pconc
mw9_2800,0.80343,0.0,pconc
mw10_2801,0.0,0.0,pconc
mw10_2802,-0.0,0.0,pconc
mw10_2803,-0.0,0.0,pconc
mw10_2804,-0.0,0.0,pconc
mw10_2805,-0.0,0.0,pconc
mw10_2806,-0.0,0.0,pconc
mw10_2807,-0.0,0.0,pconc
mw10_2808,-0.0,0.0,pconc
mw10_2809,-0.0,0.0,pconc
mw10_2810,-0.0,0.0,pconc
mw10_2811,-0.0,0.0,pconc
mw10_2812,-0.0,0.0,pconc
mw10_2813,-0.0,0.0,pconc
mw10_2814,-0.0,0.0,pconc
mw10_2815,-0.0,0.0,pconc
mw10_2816,-0.0,0.0,pconc
mw10_2817,-0.0,0.0,pconc
mw10_2818,-0.0,0.0,pconc
mw10_2819,-0.0,0.0,pconc
mw10_2820,-0.0,0.0,pconc
mw10_2821,-0.0,0.0,pconc
mw10_2822,-0.0,0.0,pconc
mw10_2823,-0.0,0.0,pconc
mw10_2824,-0.0,0.0,pconc
mw10_2825,-0.0,0.0,pconc
mw10_2826,-0.0,0.0,pconc
mw10_2827,-0.0,0.0,pconc
mw10_2828,0.0,0.0,pconc
mw10_2829,0.0,0.0,pconc
mw10_2830,0.0,0.0,pconc
mw10_2831,0.0,0.0,pconc
mw10_2832,0.0,0.0,pconc
mw10_2833,0.0,0.0,pconc
mw10_2834,0.0,0.0,pconc
mw10_2835,0.0,0.0,pconc
mw10_2836,0.0,0.0,pconc
mw10_2837,0.0,0.0,pconc
mw10_2838,0.0,0.0,pconc
mw10_2839,0.0,0.0,pconc
mw10_2840,0.0,0.0,pconc
mw10_2841,0.0,0.0,pconc
mw10_2842,0.0,0.0,pconc
mw10_2843,0.0,0.0,pconc
mw10_2844,0.0,0.0,pconc
mw10_2845,0.0,0.0,pconc
mw10_2846,0.0,0.0,pconc
mw10_2847,0.0,0.0,pconc
mw10_2848,0.0,0.0,pconc
mw10_2849,0.0,0.0,pconc
mw10_2850,0.0,0.0,pconc
mw10_2851,0.0,0.0,pconc
mw10_2852,0.0,0.0,pconc
mw10_2853,0.0,0.0,pconc
mw10_2854,0.0,0.0,pconc
mw10_2855,0.0,0.0,pconc
mw10_2856,0.0,0.0,pconc
mw10_2857,0.0,0.0,pconc
mw10_2858,0.0,0.0,pconc
mw10_2859,0.0,0.0,pconc
mw10_2860,0.0,0.0,pconc
mw10_2861,0.0,0.0,pconc
mw10_2862,0.0,0.0,pconc
mw10_2863,0.0,0.0,pconc
mw10_2864,0.0,0.0,pconc
mw10_2865,0.0,0.0,pconc
mw10_2866,0.0,0.0,pconc
mw10_2867,0.0,0.0,pconc
mw10_2868,0.0,0.0,pconc
mw10_2869,0.0,0.0,pconc
mw10_2870,0.0,0.0,pconc
